St,Spy,Spx,Sny,Snx,Et,Epy,Epx,Eny,Enx,Supply Vent Facing Direction,Exhaust Vent Facing Direction,Supply Vent Flow Speed,Exhaust Vent Flow Speed,x Distance Between Vents,y Distance Between Vents,Vertical Distance Between Vents,Wind Speed,Fire Size,Wind Angle,Vis,EC,Recirculation
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.1,-3,1,5,2,-2.4,1.4,128.7,30,0.006424499,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.8,-3.1,3.5,6,0,-1.7,7.2,104,30,0.004105193,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.6,-2.6,0.5,5.5,5,-1.8,7.2,129.3,30,1.49588E-06,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3.8,-3.2,3,6,-1,-1.4,2.7,108.4,30,0.009866734,0
0,1,0,0,0,0,0,1,0,0,Py,Px,3.4,-3.8,1,6.5,-3,-3,5.5,121.6,30,0.000203147,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.5,-2,3.5,5.5,4,-1.2,6.3,105.3,27.93217967,0.075239789,1
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-2,1.5,5.5,1,-2.2,6.8,122.5,29.75553527,0.046221566,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2,-2.7,2,6.5,-3.5,-1.8,2.9,114.8,30,0.000478984,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.7,-10.7,1.5,5.5,-5,-1.4,8.8,122.5,30,1.87404E-05,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.9,-3.1,0.5,6.5,3.5,-1.9,15.1,124.7,28.12715044,0.076636079,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.1,-2.6,3.5,6,-0.5,-2.4,3.9,301.8,11.76426574,0.423841499,1
1,0,0,0,0,0,0,1,0,0,Top,Px,11.4,-2.2,1,5,-1.5,-2.2,12,128.7,29.55370484,0.020195018,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,8.3,-4,1,7,1,-2.8,7.9,119.7,4.102705509,1.285937717,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.3,-3.5,4,5,1.5,-3.3,13.2,101.3,30,8.2429E-07,0
1,0,0,0,0,0,0,1,0,0,Top,Px,8,-3.1,0.5,5.5,0,-1.6,12.9,35.3,30,0.000402729,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.1,-3.6,1,5.5,-1,-2.2,4.8,126,3.022677614,1.034354839,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.9,-8.3,3,6.5,3,-2.2,14.7,107.1,30,0.000365729,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.8,-3.2,4,6,-2,-1.6,7.7,354.8,30,2.99578E-05,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.5,-3.9,3.5,5.5,-4.5,-3.2,11.8,104.1,30,1.01274E-10,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.9,-3.8,3.5,5.5,3,-3.5,3.6,105.3,30,1.04226E-07,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3.8,-3.6,2,5.5,3,-2.5,11.3,118.6,7.47896165,1.067816485,1
1,0,0,0,0,0,0,0,0,1,Top,Nx,11.1,-2.4,0.5,6,0,-2.8,15.3,126.9,5.964696323,0.889842536,1
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.8,-2.5,3,5,-0.5,-2.6,6.7,111.8,30,0.000151356,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3,-3.2,4.5,6.5,2.5,-2,6.4,94.4,29.99645641,0.06107749,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.6,-3.6,3,6,1,-1.8,2.2,108.4,17.18000211,0.183398046,1
0,1,0,0,0,0,0,1,0,0,Py,Px,2.3,-3.5,5,7,4,-1.5,3.4,142.4,30,5.46207E-07,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.3,-2.4,0.5,7,0.5,-3.1,4.3,122.7,30,0.006496746,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.2,-2.7,5,5,-5,-2,9.2,270,30,0.03740383,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,3,-3.6,4.5,6.5,-4.5,-2.2,8.7,94.4,30,0.002367216,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.1,-3.2,0,7,4,-2.2,15.8,125.5,30,0.001912375,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9.8,-3.5,2.5,6.5,1,-3.3,6.1,146,30,0.000392176,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.2,-3.7,1.5,6.5,1.5,-1.8,7.5,118.3,2.478698328,1.845211276,1
1,0,0,0,0,0,0,1,0,0,Top,Px,11.6,-4,4,5.5,1.5,-1.2,11,100.3,28.442375,0.039677055,1
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.5,-3.5,0.5,5.5,1.5,-1.2,12.3,339.4,5.262673087,1.051174391,1
0,1,0,0,0,1,0,0,0,0,Py,Top,2.6,-11.6,0.5,6,3.5,-2.4,1.1,126.9,30,0.001738719,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,4,-2.7,4.5,7,-2.5,-2.9,1.2,94.1,10.01155674,0.312969653,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.4,-2.9,3,7,-2.5,-2.5,8.8,105.9,30,0.01796096,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.5,-3,3.5,5,-3.5,-2.4,6.1,106.7,30,1.45326E-06,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2.2,-11.9,4.5,6,1,-3.1,8.2,94.8,30,6.50992E-09,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.4,-10.1,3.5,5.5,4.5,-3.2,5.9,105.3,30,0.000848832,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.1,-2.6,1,7,-2,-3.2,8.1,119.7,30,0.007205081,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8,-10.5,2.5,6.5,3,-1.1,8.6,111,30,0.007875817,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.3,-2.8,3.5,6.5,-4.5,-2,15.7,103,30,3.6627E-08,0
1,0,0,0,0,0,1,0,0,0,Top,Py,11.5,-2.4,5,6.5,5,-2.7,5.8,270,24.46550068,0.102937804,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.7,-11,4,6.5,0.5,-1.5,10.5,98.7,30,1.72327E-06,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.5,-3.1,4.5,6.5,2.5,-1.6,4.8,94.4,30,0.051908965,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.1,-2.8,1.5,6.5,-3.5,-2.3,3.6,312.9,30,4.26273E-11,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.6,-3.5,0.5,6,-2.5,-2.9,15.3,126.9,2.263360013,1.461125844,1
1,0,0,0,0,0,1,0,0,0,Top,Py,8.1,-2.8,2,7,3,-3.3,5.4,17.6,30,3.84317E-13,0
0,1,0,0,0,0,1,0,0,0,Py,Py,3.4,-2.5,4,6,2.5,-1.9,5.1,66.5,30,1.05861E-06,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.9,-3.3,0,5,-3.5,-1.6,14,307.5,30,0.034420409,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.7,-10,1.5,5.5,1,-2.9,9.5,122.5,30,0.001663578,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,2.4,-3.1,3,5.5,-3,-1.8,7.3,110,30,3.30991E-05,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.3,-10.1,4.5,5.5,2.5,-1.5,14.6,95.2,30,4.04837E-05,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2,-3.4,4.5,6,-2.5,-1.2,8.6,94.8,21.48465526,0.198824514,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3.2,-2.2,4,6,0,-2.3,13.4,153.9,30,1.19378E-09,0
1,0,0,0,0,1,0,0,0,0,Top,Top,10.5,-7.5,1.5,5.5,5,-1.9,5.4,122.5,29.99901838,0.020268794,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.4,-2.4,2,5.5,1,-1.7,4.4,118.6,5.177318315,0.804062716,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,2,-2,3,6,2,-2.7,13.6,108.4,30,1.41587E-06,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.7,-11.2,4,6.5,-3.5,-2.7,12.9,98.7,30,9.93448E-05,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.8,-3.8,3,5,-2.5,-3.1,8.7,111.8,29.3765677,0.029831756,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.8,-7.3,4.5,5.5,5,-1.3,12.6,95.2,30,6.149E-05,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.7,-3.1,5,6,2,-1.9,6.4,270,30,0.001091793,0
1,0,0,0,0,0,0,1,0,0,Top,Px,7.2,-3.2,1,6.5,-2,-2.3,11.2,121.6,30,7.19834E-06,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3.3,-3.3,3,7,5,-3.5,10.6,168.9,30,0.003859946,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.6,-2.2,2.5,7,4,-1.9,12.4,213.5,30,0.002322203,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.8,-2.9,2.5,5,4.5,-1.9,10.4,116.6,17.72002976,0.199531301,1
0,1,0,0,0,0,0,1,0,0,Py,Px,2.9,-2.2,3.5,6.5,-4.5,-1.5,9.7,103,30,4.07203E-09,0
0,1,0,0,0,1,0,0,0,0,Py,Top,2,-11.4,1.5,5,2.5,-2.3,5,125,30,1.08717E-08,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.4,-2.5,2,5.5,3.5,-1.1,7,118.6,22.05510894,0.141958747,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.4,-2.3,2.5,7,-1,-1.2,13.7,109.7,3.1971289,1.024935966,1
0,1,0,0,0,0,0,1,0,0,Py,Px,2.2,-3.7,4.5,5,-5,-2,11.5,95.7,30,3.70747E-07,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.4,-2.7,0.5,6,3.5,-2.2,6.7,126.9,30,0.043477107,0
1,0,0,0,0,0,0,1,0,0,Top,Px,10.6,-3.8,3,7,-0.5,-2.4,15,105.9,30,6.57071E-05,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.6,-3.6,2.5,7,0,-2.9,12.1,109.7,30,0.00697331,0
0,0,0,1,0,0,0,1,0,0,Ny,Px,3.1,-3.9,4,6.5,1.5,-2.2,15.7,98.7,30,0.006727003,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,7.9,-3,5,5.5,4.5,-2.1,5.9,270,23.9406655,0.124701155,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.7,-3.5,1.5,6.5,-2.5,-2.6,3.8,25.5,3.676686086,0.842681607,1
1,0,0,0,0,0,0,0,1,0,Top,Ny,9,-2.3,4.5,6,-3,-2.7,4.9,94.8,17.9916153,0.316597584,1
1,0,0,0,0,0,0,1,0,0,Top,Px,7,-3.5,1,5,2.5,-1.7,11.1,69.2,30,0.001970352,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-3.7,2,5.5,-1.5,-3.2,4.7,118.6,30,0.017017719,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,8.6,-3.5,3.5,5.5,-3.5,-1.7,8.2,190.5,29.86569492,0.017349242,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.8,-8.6,4.5,6.5,-2,-1.5,5.3,227.1,29.45816087,0.063029047,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.5,-10.5,4.5,6.5,0,-3.3,1.3,94.4,30,0.002403784,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.9,-2.3,2.5,6.5,4.5,-1,11.4,111,30,0.006336883,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.9,-11.6,1,5.5,-3,-2.5,15.8,229.1,30,0.037524139,0
0,0,0,1,0,1,0,0,0,0,Ny,Top,2.6,-11.2,4.5,6,1,-3.1,13.1,212,30,0.00668436,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.7,-2.9,4,6,-1.5,-1.5,10.5,99.5,30,1.63635E-07,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,10,-3.2,1,6,5,-2.6,4.2,123.7,17.36843874,0.239762281,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-3.9,3,6.5,1,-2.1,14.9,107.1,30,0.004081919,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3,-2.5,4,6.5,-5,-2,3.2,98.7,7.91817758,0.408676618,1
0,1,0,0,0,0,1,0,0,0,Py,Py,4,-2.4,4,5.5,-4,-3.3,1.2,100.3,30,2.0698E-05,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.3,-8.2,4.5,6,-1,-1.1,11.5,94.8,30,5.16017E-05,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.1,-2.5,2,6.5,0,-1.2,12,140.4,30,0.004193985,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.7,-9.7,2.5,6.5,3,-1.5,3.7,111,30,0.002580431,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.5,-2.8,1,6.5,-2,-2.9,11.7,121.6,7.386396459,0.43851887,1
0,0,0,1,0,1,0,0,0,0,Ny,Top,3.6,-7.2,1.5,7,0,-1.3,9.6,116.6,30,8.96547E-08,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.2,-2.8,2.5,7,1,-1.5,2.5,147.3,30,1.47286E-11,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.9,-2.7,1,5,4.5,-2.5,5.2,128.7,30,1.53479E-06,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,7.1,-2.4,4.5,7,0,-1.4,12.1,94.1,6.61970777,0.634227159,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.5,-2,5,6.5,0,-2.5,1.2,270,21.32491392,0.16374209,1
0,1,0,0,0,0,0,1,0,0,Py,Px,3.6,-3.8,4.5,5.5,-3,-3.4,15,95.2,30,1.56448E-07,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.4,-4,1,6,1,-3,6.5,123.7,30,0.005248537,0
0,1,0,0,0,0,0,1,0,0,Py,Px,2.9,-3.5,1,7,3,-3.2,2.1,119.7,30,0.001061363,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,3.7,-3.3,4.5,6,0,-2.2,7.2,94.8,6.125174365,0.646927841,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.9,-3.8,0.5,7,0,-1.4,14.5,122.7,0.503913645,5.984873799,1
1,0,0,0,0,1,0,0,0,0,Top,Top,8.3,-11,0.5,5.5,-4,-2.8,2.1,129.3,29.04725126,0.044931217,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2,-11.5,1.5,5.5,-1,-2,11.3,122.5,30,0.000766067,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3,-9.3,1,5.5,2,-3.2,9.9,126,30,4.95967E-11,0
1,0,0,0,0,0,1,0,0,0,Top,Py,9.9,-2.1,3,5.5,-0.5,-1.7,11.1,110,29.89970648,0.022116154,0
1,0,0,0,0,1,0,0,0,0,Top,Top,8.8,-9.9,1.5,5.5,1.5,-1.6,7.1,122.5,28.91728846,0.048298772,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.4,-2.7,3,5,-4,-2.5,10.1,111.8,29.64316466,0.079466865,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.7,-2.9,3.5,5.5,-3.5,-2.5,12.9,105.3,30,7.01852E-10,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.3,-2.2,2,5.5,-2.5,-2.3,12.5,118.6,10.00530081,0.318459529,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.7,-3.4,3,6,2,-2.9,7.6,108.4,9.116046805,0.41099911,1
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.6,-2.8,3,5.5,2.5,-1.5,8.2,110,29.99581234,0.02397171,0
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.2,-2.4,2.5,6.5,-1.5,-2.6,14.2,111,30,1.20673E-11,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.5,-2.9,4,6,-3,-1.4,7.7,99.5,30,0.009074174,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,2.4,-3.3,5,5,-4,-1.8,5.9,270,15.50573206,0.200586058,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.1,-2.5,2,6,3.5,-3.5,5.4,116.6,30,0.000238154,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.8,-2.2,3,7,-0.5,-3.3,14.7,105.9,30,0.01700685,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.6,-3.9,2,5.5,2.5,-3.1,9.1,118.6,17.65137933,0.203863227,1
0,1,0,0,0,1,0,0,0,0,Py,Top,2.3,-11.8,4,6,0.5,-2.4,4.1,99.5,30,4.04432E-09,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.7,-3.9,1,6,4.5,-2.5,12.6,123.7,16.20418011,0.236826768,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,2.7,-4,1.5,6,-2.5,-2.9,1.9,120.3,30,1.52779E-10,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3.6,-3.3,4.5,6.5,4.5,-2.6,15.7,94.4,30,0.058900075,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,8.8,-3.4,3.5,6.5,-2,-3.3,15.3,276.3,29.84189639,0.008550191,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.5,-3.4,0.5,6,-0.5,-3.4,1.3,60.6,30,1.9539E-06,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.2,-2.6,3.5,5.5,-4,-3.1,3.1,38.7,30,0.000178688,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.1,-3.3,0,5.5,-2.5,-1.1,9.2,132.3,30,0.011675912,0
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.3,-3.2,3.5,5,-1.5,-3.2,2,106.7,30,0.006624551,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.2,-8.1,2.5,6.5,-1,-1.9,9.7,81.1,30,0.001620975,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,9.8,-3.4,2.5,6,0,-2.2,7.6,99,8.848177041,0.479617039,1
0,1,0,0,0,0,0,0,1,0,Py,Ny,2.2,-2.6,2.5,6,0,-2.7,9.1,112.6,6.189614393,1.164398253,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.2,-3,1.5,6.5,-0.5,-1.9,1.2,118.3,30,0.00277341,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.3,-2.3,4,6.5,5,-3.4,6.6,98.7,30,3.40808E-09,0
1,0,0,0,0,0,0,0,1,0,Top,Ny,11.5,-2.9,3,5,4,-1.4,13.1,111.8,7.529754475,1.741961234,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.3,-2.3,1,6,3,-2.9,13.2,123.7,8.908281907,0.449199636,1
0,1,0,0,0,0,1,0,0,0,Py,Py,3.7,-2.9,4,5.5,3.5,-3.4,8.6,100.3,30,3.03763E-08,0
1,0,0,0,0,1,0,0,0,0,Top,Top,7.4,-7.2,4,7,3,-1.1,9.7,98.1,30,0.00198472,0
1,0,0,0,0,0,0,0,0,1,Top,Nx,9.3,-3.7,3,5.5,5,-1.7,15,15.9,23.72220243,0.105125934,1
1,0,0,0,0,0,1,0,0,0,Top,Py,9.6,-3.7,3,5.5,-2,-2.9,3.6,110,30,0.00443112,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.1,-2.2,3.5,6.5,1,-1.7,6,103,24.53610675,0.119093921,1
0,0,1,0,0,1,0,0,0,0,Px,Top,3,-9.7,1.5,6,1.5,-2.7,8.3,120.3,30,0.020115919,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.1,-3.4,3,6.5,-4,-2.7,15.1,107.1,30,0.000108257,0
0,0,1,0,0,0,1,0,0,0,Px,Py,3,-3.2,3,6,-4,-2.4,11.8,108.4,30,0.009940168,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.8,-11.5,4.5,5,2.5,-2.2,11.5,336.7,30,0.007947055,0
0,0,1,0,0,0,1,0,0,0,Px,Py,2.7,-3.1,2,6,-1.5,-3.2,10.9,116.6,29.42553904,0.071194488,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.8,-3.7,1.5,7,-4,-2.4,7.5,116.6,30,0.002868974,0
0,0,1,0,0,0,0,1,0,0,Px,Px,4,-3.1,0.5,5.5,2.5,-1.8,8,321.5,30,0.002134018,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3.7,-3.9,1.5,6,0.5,-2.8,15.8,120.3,30,0.008270457,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,2.4,-2.5,0,6,3,-2.4,5,129.8,13.56698732,0.283782409,1
0,0,1,0,0,0,0,1,0,0,Px,Px,3.1,-2.5,0,7,1.5,-3,13,240.1,16.48198471,0.210560139,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,2.7,-7.7,1.5,5,-2,-1.1,7.3,125,30,6.58474E-05,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,3,-8.8,4,5.5,3.5,-1.6,14.2,234.6,30,0.004111761,0
0,0,0,0,1,0,1,0,0,0,Nx,Py,2.6,-3.2,3,5.5,2,-1.6,5.8,110,30,2.03215E-05,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.6,-3.2,1,6,4,-1.3,14.3,123.7,22.80713975,0.12354516,1
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.3,-3.2,2.5,6.5,0,-1.6,3.4,111,2.784179791,1.195626837,1
0,0,1,0,0,0,1,0,0,0,Px,Py,2.3,-2.2,3.5,6.5,-5,-1.6,15.2,103,30,0.010858099,0
0,0,1,0,0,1,0,0,0,0,Px,Top,2.6,-7.5,3,6.5,-0.5,-1.4,15,107.1,30,0.004634988,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.9,-10.3,1.5,7,2.5,-3.1,6.5,116.6,30,0.000510841,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.2,-3.2,1,6.5,-4,-1.8,13.3,121.6,26.63074675,0.110263438,1
1,0,0,0,0,0,1,0,0,0,Top,Py,11,-3.8,1.5,5,2,-1.8,15.2,151.9,30,0.003319609,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.5,-3.8,3.5,6,4,-2.5,9,44.2,25.43649241,0.110469445,1
0,0,0,1,0,0,1,0,0,0,Ny,Py,3,-3.7,5,6,3.5,-2.1,1.3,270,29.74306408,0.078555214,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,3,-2.2,5,5.5,-5,-3.1,6.2,270,9.665443925,0.322802967,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.8,-3.9,3,5.5,0.5,-2.2,16,110,3.269160912,1.332429457,1
0,1,0,0,0,0,0,0,0,1,Py,Nx,2.3,-2.5,3.5,5.5,-1,-3.5,3.3,105.3,3.670888419,0.861087001,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.2,-3.9,1.5,5.5,5,-2,13.9,166.3,30,1.32378E-09,0
0,0,0,1,0,0,0,0,1,0,Ny,Ny,2.5,-3.7,4,6,-2.5,-2.9,7.8,99.5,5.922122106,0.519979747,1
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.5,-2,4,6,1.5,-1.5,5.3,99.5,30,0.024412548,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,3.3,-2.9,0.5,5,0,-2.9,9.8,20.6,24.22241495,0.115288814,1
0,0,0,0,1,0,0,1,0,0,Nx,Px,3.3,-2.4,0,6,-3.5,-3.4,11.1,129.8,30,1.89354E-08,0
0,0,1,0,0,0,0,0,0,1,Px,Nx,3,-3.2,3,5.5,-0.5,-1.5,12.3,240.5,17.98152413,0.231524312,1
0,0,0,0,1,1,0,0,0,0,Nx,Top,3.5,-11,1.5,7,2.5,-1.4,13.9,116.6,30,6.82297E-10,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.9,-3.2,1.5,6.5,-3,-1.1,12.3,118.3,30,0.009199617,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2,-2.3,4.5,6,-4,-2,3.5,18.3,30,0.01183362,0
0,0,0,0,1,0,0,0,0,1,Nx,Nx,2.8,-3.5,2,6.5,0.5,-2.9,7.2,114.8,6.73633565,0.503683111,1
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.1,-2.9,1,7,-1,-3,2.1,51.6,30,0.005490057,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,2.8,-2.2,2,6,2.5,-1.5,6.1,116.6,30,2.74124E-05,0
1,0,0,0,0,0,0,1,0,0,Top,Px,11.1,-3.7,1,7,-2.5,-1.7,6.7,119.7,30,8.72007E-06,0
1,0,0,0,0,0,1,0,0,0,Top,Py,10.6,-2.5,3,6.5,-0.5,-3,15.3,107.1,29.90542844,0.015689232,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.8,-3.4,2,5,5,-3,7.8,121,29.97380153,0.041519266,0
0,0,1,0,0,0,0,0,1,0,Px,Ny,3.1,-3.4,3.5,6.5,3.5,-2.5,15.4,103,14.11793542,0.258885572,1
0,0,0,1,0,0,0,0,1,0,Ny,Ny,4,-2.2,0,6.5,-4.5,-1.6,15.6,127.6,14.36671491,0.241096259,1
1,0,0,0,0,0,0,1,0,0,Top,Px,7.3,-2.7,5,7,3,-1.2,11.8,270,30,0.000708051,0
0,0,1,0,0,0,0,1,0,0,Px,Px,3,-2.7,3,5,-4,-1.2,2.2,288.5,30,0.001788511,0
0,0,0,0,1,0,0,0,1,0,Nx,Ny,3.4,-3.4,0,5.5,-4.5,-3,9,23.8,29.99298061,0.020635279,0
0,0,0,1,0,0,0,0,0,1,Ny,Nx,2.3,-2,0.5,6,-0.5,-2.8,3.9,32.8,30,2.60208E-07,0
1,0,0,0,0,0,1,0,0,0,Top,Py,9.2,-2.1,3,6.5,-4,-3.4,10.2,107.1,30,0.001535328,0
0,1,0,0,0,0,0,0,0,1,Py,Nx,3.6,-2.6,2.5,6,2,-2.4,10.6,112.6,4.810268809,1.024148033,1
0,0,0,0,1,0,1,0,0,0,Nx,Py,3.5,-4,2,6,-0.5,-2.1,1.6,116.6,30,0.00030114,0
0,1,0,0,0,0,1,0,0,0,Py,Py,2.9,-3.5,0.5,5.5,-2,-2.2,11.4,246.6,30,0.047238148,0
0,0,0,0,1,1,0,0,0,0,Nx,Top,2,-9.6,3,5,1,-1.7,8.5,111.8,30,9.31521E-05,0
0,0,0,1,0,0,1,0,0,0,Ny,Py,3.9,-2,4.5,7,0,-1.5,5.3,94.1,30,0.001720037,0
0,1,0,0,0,1,0,0,0,0,Py,Top,3.2,-8.4,2,6,-2.5,-2.7,9.7,116.6,28.68627523,0.078885137,1
1,0,0,0,0,0,1,0,0,0,Top,Py,8.1,-2.6,4.5,6,2.5,-3.2,4.3,327.5,30,3.32494E-05,0
1,0,0,0,0,0,0,1,0,0,Top,Px,9,-3.7,0.5,5,-1,-1.9,11.2,132,29.87575375,0.013334496,0
1,0,0,0,0,0,1,0,0,0,Top,Py,8.8,-3.6,3.5,6.5,-2.5,-1.2,3.7,103,30,0.001814299,0
0,0,1,0,0,0,0,1,0,0,Px,Px,2.1,-3.9,3.5,6,3,-1.9,14.7,104,30,0.00980461,0
0,0,1,0,0,1,0,0,0,0,Px,Top,3.6,-10,2,6,4,-1.3,8,116.6,30,0.011229457,0
